,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
2923,enterprise,1,1984,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
2925,advertising,1,2011,FRA,5.0,125371133.0,1.0,1.0,43.440076,3.14372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5475.0
2932,web,2,2007,IND,5.0,125371133.0,1.0,5.0,12.9715987,77.5945627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5840.0
2933,web,1,2008,other,5.0,125371133.0,1.0,1.0,34.7375965,135.3415643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7300.0
2947,software,1,2005,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
2948,other,1,2001,USA,9.0,50403882.0,3.0,14.0,38.6270025,-90.1994042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
2949,software,1,2001,other,5.0,125371133.0,1.0,36.0,55.6760968,12.5683372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5475.0
2952,software,1,1998,GBR,5.0,125371133.0,2.0,4.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
2959,enterprise,1,2006,USA,6.0,69800000.0,7.0,18.0,37.3860517,-122.0838511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
2962,software,1,2011,USA,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
2963,web,1,2011,USA,5.0,125371133.0,1.0,2.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
2964,software,1,2003,USA,5.0,125371133.0,1.0,3.0,42.975268,-72.5217237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
2969,web,1,2008,other,5.0,125371133.0,1.0,2.0,47.497912,19.040235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
2971,other,4,2006,USA,8.0,1160166511.0,6.0,162.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
2972,web,3,2006,USA,5.0,125371133.0,3.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
2973,software,1,2005,other,5.0,125371133.0,1.0,1.0,55.794614,12.461796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
2974,search,1,2008,USA,5.0,125371133.0,3.0,3.0,33.6845673,-117.8265049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
2975,games_video,1,2006,USA,5.0,125371133.0,2.0,4.0,41.2799027,-72.8141185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
2986,ecommerce,1,2011,other,5.0,125371133.0,1.0,4.0,45.7929293,9.4133265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
2987,web,1,2006,IND,5.0,125371133.0,1.0,6.0,12.9715987,77.5945627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
2989,public_relations,1,2011,USA,5.0,125371133.0,1.0,3.0,40.6781784,-73.9441579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
2990,hardware,4,1980,USA,5.0,125371133.0,2.0,51.0,37.5482697,-121.9885719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3000,software,2,2005,USA,5.0,125371133.0,1.0,6.0,37.36883,-122.0363496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5840.0
3006,public_relations,1,2008,CAN,5.0,125371133.0,1.0,1.0,49.2827291,-123.1207375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
3007,mobile,1,2003,CAN,5.0,125371133.0,1.0,1.0,49.2849107,-122.8677562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5110.0
3009,other,1,1957,USA,5.0,125371133.0,1.0,1.0,38.6270025,-90.1994042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
3023,software,1,2007,USA,5.0,125371133.0,1.0,2.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
3027,software,1,2007,DEU,5.0,125371133.0,2.0,2.0,52.5200066,13.404954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5110.0
3035,advertising,2,2006,DEU,5.0,125371133.0,1.0,6.0,52.5200066,13.404954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4380.0
3038,other,1,2011,GBR,5.0,125371133.0,1.0,6.0,52.9547832,-1.1581086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9490.0
3040,software,1,2003,other,5.0,125371133.0,1.0,5.0,55.883514,12.5049241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
3042,web,1,2005,USA,5.0,125371133.0,2.0,1.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3045,software,2,2006,USA,5.0,125371133.0,2.0,7.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7665.0
3048,mobile,1,2011,USA,5.0,125371133.0,1.0,4.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
3050,network_hosting,1,2003,USA,5.0,125371133.0,1.0,2.0,36.7098335,-81.9773482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3055,ecommerce,1,2003,other,5.0,125371133.0,5.0,21.0,30.274084,120.15507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
3056,games_video,1,2007,USA,5.0,125371133.0,1.0,7.0,34.0736204,-118.4003563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
3058,other,1,2001,USA,5.0,125371133.0,2.0,1.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3063,public_relations,1,2006,CAN,5.0,125371133.0,1.0,1.0,45.4215296,-75.6971931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4745.0
3064,software,1,2005,USA,4.0,49860000.0,3.0,13.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3067,web,1,2005,USA,5.0,125371133.0,1.0,3.0,40.4539828,-75.8179764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3081,advertising,1,2004,other,5.0,125371133.0,3.0,24.0,30.274084,120.15507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
3083,public_relations,1,2008,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
3084,web,1,2007,DEU,5.0,125371133.0,1.0,2.0,52.5200066,13.404954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4745.0
3086,software,1,2007,AUS,5.0,125371133.0,1.0,2.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5475.0
3088,software,2,1998,USA,5.0,125371133.0,1.0,3.0,32.7554883,-97.3307658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6570.0
3095,hardware,1,1994,USA,5.0,125371133.0,1.0,1.0,38.8813958,-94.8191285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3099,software,1,2006,USA,5.0,125371133.0,1.0,5.0,36.9741171,-122.0307963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3102,other,1,1996,USA,5.0,125371133.0,1.0,2.0,45.5870631,-122.3995363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3104,other,3,2005,USA,8.0,211403000.0,2.0,6.0,37.3382082,-121.8863286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4380.0
3108,games_video,1,1997,USA,5.0,125371133.0,3.0,9.0,34.1533395,-118.7616764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3110,biotech,2,1986,USA,5.0,125371133.0,2.0,3.0,47.76095,-122.2055884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
3119,web,1,1999,other,5.0,125371133.0,1.0,2.0,55.6760968,12.5683372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9125.0
3122,web,1,2000,USA,5.0,125371133.0,2.0,3.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
3123,consulting,1,2002,USA,5.0,125371133.0,1.0,1.0,50.9097004,-1.4043509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
3124,public_relations,1,1975,AUS,5.0,125371133.0,3.0,16.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4380.0
3130,consulting,1,2002,CAN,5.0,125371133.0,1.0,1.0,43.653226,-79.3831843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4745.0
3135,network_hosting,3,2004,USA,4.0,30000000.0,2.0,7.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
3140,web,1,2004,other,5.0,125371133.0,1.0,3.0,-33.9248685,18.4240553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
3142,mobile,1,2007,other,5.0,125371133.0,1.0,2.0,60.1698557,24.9383791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8030.0
3143,network_hosting,1,2007,USA,5.0,125371133.0,1.0,1.0,37.3382082,-121.8863286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
3144,software,1,2011,USA,5.0,125371133.0,1.0,2.0,47.6162683,-122.0355736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
3145,network_hosting,1,2005,other,5.0,125371133.0,1.0,5.0,39.9333635,32.8597419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
3146,other,1,2005,USA,5.0,40300000.0,1.0,7.0,37.3860517,-122.0838511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3147,web,1,2004,USA,5.0,125371133.0,1.0,6.0,40.1164204,-88.2433829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
3149,enterprise,1,2007,USA,5.0,125371133.0,1.0,2.0,25.7616798,-80.1917902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
3155,other,1,2005,USA,5.0,125371133.0,1.0,4.0,39.768403,-86.158068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3158,web,1,2011,ESP,5.0,125371133.0,1.0,1.0,41.46011,2.0543668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3650.0
3165,consulting,1,2008,NLD,5.0,125371133.0,1.0,3.0,51.9244201,4.4777326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4015.0
3174,web,1,2008,CAN,5.0,125371133.0,1.0,1.0,44.3893556,-79.6903316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7665.0
3176,web,1,2006,other,5.0,125371133.0,1.0,1.0,56.210434,15.2760229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
3177,other,1,2008,other,5.0,125371133.0,1.0,1.0,35.6894875,139.6917064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5475.0
3178,ecommerce,1,2007,USA,5.0,125371133.0,1.0,1.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3183,web,2,1998,USA,5.0,125371133.0,2.0,16.0,34.0900091,-118.3617443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
3190,games_video,1,2005,FRA,5.0,125371133.0,1.0,9.0,45.79681,4.842426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3650.0
3198,other,2,2007,CAN,5.0,125371133.0,1.0,2.0,45.5016889,-73.567256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4380.0
3205,public_relations,1,2006,AUS,5.0,125371133.0,1.0,1.0,-33.8688197,151.2092955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4015.0
3209,software,1,2010,GBR,5.0,125371133.0,2.0,1.0,36.7098335,-81.9773482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5475.0
3210,software,2,2000,USA,7.0,238209999.0,3.0,29.0,39.768403,-86.158068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11680.0
3222,software,1,1995,USA,5.0,125371133.0,1.0,3.0,39.768403,-86.158068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12410.0
3224,biotech,4,1985,USA,5.0,125371133.0,2.0,14.0,42.4906231,-71.2760089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3227,other,1,1948,USA,5.0,125371133.0,1.0,2.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3232,advertising,1,2007,USA,5.0,125371133.0,1.0,7.0,42.3875968,-71.0994968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3233,games_video,1,2007,USA,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
3246,software,1,1992,USA,5.0,125371133.0,1.0,3.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3247,software,1,2001,other,5.0,125371133.0,1.0,2.0,30.0444196,31.2357116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
3249,ecommerce,1,2010,USA,5.0,125371133.0,1.0,2.0,40.5649781,-111.8389726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3250,enterprise,1,2007,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
3251,advertising,1,2010,USA,5.0,125371133.0,1.0,1.0,25.7616798,-80.1917902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9490.0
3252,other,1,2008,USA,5.0,125371133.0,1.0,1.0,29.9510658,-90.0715323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9490.0
3261,public_relations,1,1954,USA,5.0,125371133.0,2.0,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
3267,web,1,2007,USA,5.0,125371133.0,1.0,4.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3273,web,1,2000,other,5.0,125371133.0,1.0,1.0,47.3124347,8.5270459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
3274,hardware,1,2006,USA,5.0,125371133.0,1.0,2.0,37.7249296,-122.1560768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11315.0
3277,web,1,2007,USA,5.0,125371133.0,1.0,3.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13505.0
3283,web,1,2007,USA,5.0,125371133.0,1.0,3.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3284,web,1,2008,USA,5.0,125371133.0,1.0,1.0,38.7430645,-94.8255166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
3286,software,1,2011,GBR,5.0,125371133.0,1.0,1.0,39.9829946,-104.8003438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
3290,advertising,2,2006,USA,7.0,29915001.0,5.0,18.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22995.0
3291,consulting,1,2008,IND,5.0,125371133.0,1.0,2.0,19.0759837,72.8776559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4745.0
3295,public_relations,2,2008,USA,5.0,125371133.0,2.0,5.0,37.36883,-122.0363496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
3298,games_video,1,2001,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
3299,advertising,1,2008,USA,5.0,125371133.0,1.0,1.0,44.977753,-93.2650108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
3300,other,1,2007,USA,5.0,125371133.0,1.0,5.0,33.7454725,-117.867653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
3307,ecommerce,1,2005,AUS,5.0,125371133.0,1.0,2.0,-31.2532183,146.921099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3650.0
3313,software,1,2008,USA,5.0,125371133.0,1.0,7.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
3314,advertising,1,2003,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3318,public_relations,1,2008,USA,5.0,125371133.0,1.0,5.0,37.5629917,-122.3255254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3323,advertising,1,1996,USA,5.0,125371133.0,1.0,2.0,40.8517746,14.2681244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9125.0
3338,enterprise,1,2008,USA,5.0,141000000.0,3.0,30.0,37.4418834,-122.1430195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
3339,web,1,2012,USA,5.0,125371133.0,2.0,2.0,32.7766642,-96.7969879,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3349,web,1,2006,AUS,5.0,125371133.0,1.0,2.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3650.0
3351,games_video,1,2008,USA,4.0,59500000.0,3.0,16.0,37.7749295,-122.4194155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3356,web,1,2010,USA,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3365,software,1,2000,IND,5.0,125371133.0,2.0,4.0,13.0826802,80.2707184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
3372,network_hosting,1,2008,other,5.0,125371133.0,1.0,1.0,41.0082376,28.9783589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
3374,other,1,2005,USA,5.0,125371133.0,3.0,22.0,47.7510741,-120.7401385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3375,software,1,2007,USA,5.0,125371133.0,2.0,3.0,30.1635028,-96.3777832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
3376,software,1,2007,IND,5.0,125371133.0,1.0,2.0,28.6691565,77.4537578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8395.0
3378,ecommerce,1,2006,DEU,5.0,125371133.0,1.0,1.0,50.0782184,8.2397608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6935.0
3379,software,2,2000,USA,5.0,125371133.0,2.0,5.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8030.0
3382,enterprise,1,2008,USA,7.0,34379578.0,3.0,18.0,37.7749295,-122.4194155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
3383,web,1,2011,USA,5.0,125371133.0,3.0,4.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
3385,web,1,2007,other,5.0,125371133.0,1.0,1.0,30.274084,120.15507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
3388,software,1,2007,other,5.0,125371133.0,1.0,2.0,-34.6036844,-58.3815591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
3389,other,1,2000,USA,5.0,125371133.0,1.0,34.0,43.6187102,-116.2146068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3390,enterprise,1,2004,USA,6.0,107100000.0,3.0,24.0,37.4418834,-122.1430195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
3392,other,1,1983,USA,5.0,125371133.0,1.0,1.0,54.9966124,-7.3085748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
3419,software,1,2008,USA,5.0,125371133.0,3.0,2.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
3425,enterprise,2,2006,USA,4.0,33000000.0,5.0,26.0,33.7489954,-84.3879824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4380.0
3427,enterprise,3,2008,USA,5.0,125371133.0,3.0,2.0,37.4529598,-122.1817252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
3432,web,1,1998,USA,5.0,125371133.0,1.0,1.0,42.5835951,-82.8293423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
